SessionID, UserID, SessionStartTime, StudyType, FolderPath, ImageName, ScreenSelected, TaskStartTime, TaskEndTime, Score, Camera, Comments,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\N K,BC N.jpg,Right,18:07:01,18:07:04,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\L N,MB L.JPG,Right,18:07:04,18:07:07,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\V Z,FR V.jpg,Left,18:07:07,18:07:09,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\D G,BT G.jpg,Left,18:07:09,18:07:13,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\AA O,BU AA.jpg,Left,18:07:14,18:07:17,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\C R,PK R.JPG,Right,18:07:17,18:07:20,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\C W,GH C.jpg,Left,18:07:20,18:07:23,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\F T,AM F.JPG,Right,18:07:23,18:07:26,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\I R,GT R.jpg,Left,18:07:26,18:07:28,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\X E,BR E.JPG,Right,18:07:29,18:07:31,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\I BB,BC I.jpg,Left,18:07:32,18:07:34,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\E N,FL E.JPG,Left,18:07:34,18:07:36,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\L DD,PI L.jpg,Right,18:07:36,18:07:38,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P M,TL P.JPG,Right,18:07:39,18:07:41,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\G I,GH I.jpg,Right,18:07:41,18:07:44,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\X V,BT X.JPG,Right,18:07:45,18:07:47,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\R P,AM P.JPG,Left,18:07:48,18:07:51,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\Q F,BU Q.jpg,Right,18:07:52,18:07:54,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\H B,BC H.jpg,Right,18:07:54,18:07:56,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\N X,LE N.JPG,Left,18:07:57,18:07:58,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\I V,FL I.jpg,Right,18:07:59,18:08:01,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\A G,MB G.jpg,Left,18:08:01,18:08:03,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\T A,GH T.jpg,Left,18:08:04,18:08:06,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\N L,BU L.jpg,Left,18:08:06,18:08:08,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\CC W,BU CC.jpg,Right,18:08:09,18:08:11,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\M R,PK M.jpg,Right,18:08:11,18:08:15,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\D F,FR F.jpg,Left,18:08:15,18:08:17,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\B F,FR B.JPG,Left,18:08:18,18:08:20,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\G P,FR G.jpg,Right,18:08:20,18:08:22,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\K T,BT K.JPG,Right,18:08:22,18:08:25,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\I AA,BC I.jpg,Right,18:08:25,18:08:28,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\S O,MB S.jpg,Right,18:08:28,18:08:29,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\B N,TL B.JPG,Left,18:08:30,18:08:31,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\D A,FL A.jpg,Left,18:08:31,18:08:32,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\B Y,PK B.jpg,Right,18:08:32,18:08:35,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\W X,MB W.JPG,Left,18:08:35,18:08:37,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\B Y,PI B.jpg,Left,18:08:38,18:08:39,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\R I,BT I.jpg,Left,18:08:39,18:08:41,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\S H,BR S.jpg,Right,18:08:41,18:08:43,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\D G,BT D.JPG,Left,18:08:43,18:08:45,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P V,TL P.JPG,Right,18:08:46,18:08:48,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\B Y,BU B.jpg,Left,18:08:48,18:08:50,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\DD Y,BC DD.jpg,Right,18:08:50,18:08:52,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\J S,FR S.JPG,Left,18:08:52,18:08:54,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\L X,FL L.JPG,Right,18:08:55,18:08:57,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\I O,TL I.jpg,Right,18:08:57,18:08:58,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\W O,BR W.JPG,Right,18:08:58,18:09:01,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\I V,GT I.jpg,Left,18:09:01,18:09:03,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\Q W,PK Q.jpg,Left,18:09:03,18:09:05,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\H O,PK O.jpg,Right,18:09:05,18:09:07,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\F H,GT F.JPG,Left,18:09:07,18:09:09,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\Q O,TL O.JPG,Left,18:09:09,18:09:11,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\P S,AM P.JPG,Left,18:09:11,18:09:13,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\A K,GH K.jpg,Right,18:09:13,18:09:15,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\F K,LE F.jpg,Right,18:09:15,18:09:17,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\K Q,GH K.jpg,Left,18:09:18,18:09:20,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\R T,BR R.jpg,Right,18:09:20,18:09:22,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\J X,AM X.JPG,Right,18:09:22,18:09:26,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\Z Y,PK Z.jpg,Left,18:09:26,18:09:29,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\M I,EP I.jpg,Left,18:09:29,18:09:31,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\J X,AM X.JPG,Left,18:09:31,18:09:34,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\O Q,BT O.JPG,Left,18:09:34,18:09:35,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\J R,FR J.JPG,Left,18:09:35,18:09:37,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\A P,GH A.JPG,Right,18:09:37,18:09:40,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\T C,PI T.JPG,Left,18:09:40,18:09:42,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\C H,FR H.jpg,Left,18:09:42,18:09:44,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\A I,FR A.JPG,Left,18:09:44,18:09:45,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\T I,FL I.jpg,Left,18:09:45,18:09:47,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\L P,BR P.JPG,Left,18:09:48,18:09:50,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\X U,MB U.JPG,Left,18:09:50,18:09:53,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\R P,BU P.jpg,Left,18:09:53,18:09:55,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\P O,PI O.jpg,Left,18:09:55,18:09:57,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\P T,AM P.JPG,Left,18:09:57,18:09:59,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\W D,PI D.jpg,Right,18:09:59,18:10:01,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\T I,FL I.jpg,Left,18:10:02,18:10:04,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\H B,BU B.jpg,Left,18:10:04,18:10:06,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\T U,EP T.JPG,Left,18:10:06,18:10:08,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\U L,AM U.JPG,Right,18:10:08,18:10:10,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\CC Y,PI CC.jpg,Right,18:10:10,18:10:13,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\DD D,BC DD.jpg,Left,18:10:13,18:10:15,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\Q T,GT Q.jpg,Left,18:10:15,18:10:18,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\F S,PK S.JPG,Right,18:10:19,18:10:21,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\C G,GT C.JPG,Left,18:10:21,18:10:23,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\A C,LE A.jpg,Left,18:10:23,18:10:24,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\G R,FL G.jpg,Left,18:10:24,18:10:26,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\J V,BC J.jpg,Right,18:10:26,18:10:28,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\T Y,LE T.jpg,Left,18:10:28,18:10:31,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\N I,EP N.jpg,Left,18:10:31,18:10:33,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\E Q,MB E.JPG,Left,18:10:33,18:10:35,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\W T,BR W.JPG,Left,18:10:35,18:10:37,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\B S,GT B.JPG,Left,18:10:37,18:10:39,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\C D,PK C.jpg,Left,18:10:39,18:10:41,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\J H,BU J.jpg,Left,18:10:43,18:10:44,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\N R,MB N.jpg,Right,18:10:45,18:10:47,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\G I,TL I.jpg,Left,18:10:47,18:10:49,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\P O,Parking_devO.jpg,Left,18:10:50,18:10:53,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\D F,LE D.JPG,Right,18:10:53,18:10:54,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\N X,LE N.JPG,Right,18:10:55,18:10:57,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\R Y,FR R.JPG,Right,18:10:57,18:11:00,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\H Z,PI H.jpg,Left,18:11:00,18:11:02,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\A P,FL A.jpg,Right,18:11:02,18:11:04,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\H L,LE H.jpg,Left,18:11:04,18:11:06,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\P O,EP P.JPG,Left,18:11:06,18:11:08,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\K M,AM K.JPG,Right,18:11:08,18:11:10,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\B H,GH B.JPG,Right,18:11:11,18:11:14,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\J V,LE V.jpg,Left,18:11:14,18:11:17,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\G N,PI G.jpg,Right,18:11:17,18:11:20,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\E D,BT E.JPG,Right,18:11:20,18:11:22,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\I G,BR I.jpg,Left,18:11:22,18:11:23,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\R E,EP R.jpg,Right,18:11:24,18:11:26,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\F M,BR F.JPG,Left,18:11:26,18:11:28,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\R S,AM R.jpg,Right,18:11:28,18:11:30,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\P J,BT J.JPG,Left,18:11:30,18:11:32,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\D B,GT D.JPG,Left,18:11:32,18:11:33,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\F J,MB J.JPG,Right,18:11:33,18:11:35,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\X J,EP X.JPG,Left,18:11:35,18:11:37,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\E O,FR E.jpg,Left,18:11:37,18:11:39,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\AA Z,PI AA.jpg,Left,18:11:39,18:11:41,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\Q U,AM U.JPG,Right,18:11:41,18:11:43,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\I X,GT X.JPG,Left,18:11:43,18:11:45,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\J S,MB S.jpg,Right,18:11:46,18:11:47,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Beach Toys\N F,BT F.JPG,Right,18:11:47,18:11:49,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\B H,MB B.JPG,Left,18:11:49,18:11:51,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\B U,TL B.JPG,Right,18:11:51,18:11:53,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\A W,BU A.jpg,Right,18:11:53,18:11:55,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\W D,PI D.jpg,Left,18:11:55,18:11:57,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\T D,GH T.jpg,Left,18:11:57,18:11:59,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\K BB,BC K.jpg,Left,18:11:59,18:12:00,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\P U,TL P.JPG,Left,18:12:01,18:12:02,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\H T,EP H.jpg,Left,18:12:03,18:12:05,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\C E,FR C.JPG,Left,18:12:05,18:12:06,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Ghent\P J,GH P.jpg,Right,18:12:07,18:12:09,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Evacuation Plan\F N,EP F.JPG,Right,18:12:09,18:12:11,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Tree Lake\A B,TL A.jpg,Left,18:12:11,18:12:12,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Levi\K Y,LE Y.jpg,Left,18:12:12,18:12:16,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\N I,PK I.jpg,Left,18:12:16,18:12:20,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\M S,BC M.jpg,Right,18:12:20,18:12:22,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Doubles\I V,GT I.jpg,Right,18:12:22,18:12:25,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\B I,AM I.jpg,Left,18:12:25,18:12:26,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Mirror Ball\G H,MB G.jpg,Left,18:12:26,18:12:28,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\S L,BR S.jpg,Left,18:12:28,18:12:32,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\H M,FR H.jpg,Left,18:12:32,18:12:34,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\G N,BR G.jpg,Right,18:12:34,18:12:37,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building\N L,BU N.jpg,Left,18:12:37,18:12:38,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\B Q,AM B.JPG,Left,18:12:39,18:12:40,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Flowers\P Q,FL Q.jpg,Left,18:12:40,18:12:42,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\AA W,PK W.JPG,Right,18:12:42,18:12:44,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Fruit\V Z,FR V.jpg,Right,18:12:45,18:12:46,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\AutumnMtn\D B,AM B.JPG,Left,18:12:46,18:12:47,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Green Tree\F K,GT F.JPG,Right,18:12:47,18:12:49,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\P Z,BC P.jpg,Left,18:12:49,18:12:51,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Pipes\DD AA,PI AA.jpg,Left,18:12:51,18:12:53,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Building Corner\S T,BC S.JPG,Right,18:12:53,18:12:55,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Parking\B A,Parking_devB.jpg,Right,18:12:55,18:12:57,-1,0,,
24,24,12 gru 2016 18:04:23,Comparison Study,C:\UXStudy\Phase1\Bridge\N R,BR R.jpg,Right,18:12:57,18:12:59,-1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,PK X.JPG,Left,18:13:41,18:13:52,3,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BT V.jpg,Left,18:13:52,18:13:57,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,AM S.jpg,Left,18:13:57,18:14:01,4,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,GH C.jpg,Left,18:14:01,18:14:05,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,PI I.jpg,Left,18:14:05,18:14:08,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BC V.JPG,Left,18:14:08,18:14:11,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,MB B.JPG,Left,18:14:11,18:14:15,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BR Q.jpg,Left,18:14:15,18:14:19,1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,AM B.JPG,Left,18:14:19,18:14:23,3,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BU J.jpg,Left,18:14:23,18:14:26,1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,PK O.jpg,Left,18:14:26,18:14:30,4,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BT O - Copy.JPG,Left,18:14:30,18:14:37,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,PI AA.jpg,Left,18:14:37,18:14:41,4,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,GT Q.jpg,Left,18:14:41,18:14:46,4,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BT G.jpg,Left,18:14:46,18:14:49,3,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,TL D.JPG,Left,18:14:49,18:14:52,1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,EP R.jpg,Left,18:14:52,18:14:56,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,GH C - Copy.jpg,Left,18:14:56,18:15:00,3,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BC I.jpg,Left,18:15:00,18:15:03,1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BU CC.jpg,Left,18:15:03,18:15:09,3,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,EP H.jpg,Left,18:15:09,18:15:12,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,FR J.JPG,Left,18:15:12,18:15:19,2,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,LE D.JPG,Left,18:15:19,18:15:22,1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,AM I.jpg,Left,18:15:22,18:15:26,3,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,BT O.JPG,Left,18:15:26,18:15:29,1,0,,
24,24,12 gru 2016 18:13:41,MOS Study,C:\UXStudy\Phase2,PK K.jpg,Left,18:15:29,18:15:35,4,0,,
